,Crash Type,Collision Type,Crash Severity,Intersection Type,Crash ID,Crash Year
207676,E,3,5.0, ,1593959,2014.0
207681,B,1,5.0,1,1593963,2014.0
207687,8,9,5.0, ,1593965,2014.0
207690,6,1,4.0,1,1593968,2014.0
207694,2,5,5.0, ,1593971,2014.0
207698,2,7,5.0, ,1593975,2014.0
207702,C,5,5.0, ,1593976,2014.0
207707,E,3,5.0,1,1593977,2014.0
207712,E,3,4.0,3,1593985,2014.0
207719,E,3,4.0,1,1593987,2014.0
207728,C,3,4.0, ,1593993,2014.0
207734,C,2,4.0, ,1593998,2014.0
207739,F,6,5.0,1,1594002,2014.0
207744,E,3,4.0, ,1594004,2014.0
207753,8,9,5.0, ,1594006,2014.0
207757,H,6,4.0,5,1594007,2014.0
207763,H,6,4.0,1,1594008,2014.0
207768,2,5,5.0,3,1594009,2014.0
207773,D,3,4.0,3,1594010,2014.0
207778,B,1,5.0, ,1594011,2014.0
207783,E,3,5.0, ,1594015,2014.0
207788,6,1,4.0,1,1594025,2014.0
207792,C,3,5.0, ,1594030,2014.0
207797,B,6,5.0, ,1594038,2014.0
207802,D,6,5.0,1,1594067,2014.0
207807,E,3,4.0, ,1594068,2014.0
207812,C,3,4.0, ,1594070,2014.0
207817,E,3,4.0,3,1594071,2014.0
207824,B,1,5.0,1,1594072,2014.0
207829,E,3,4.0, ,1594074,2014.0
207835,E,3,4.0, ,1594075,2014.0
207842,2,5,5.0, ,1594079,2014.0
207846,B,1,5.0,1,1594082,2014.0
207851,C,5,5.0, ,1594084,2014.0
207856,H,6,5.0,5,1594089,2014.0
207861,E,3,4.0, ,1594090,2014.0
207866,B,6,5.0,1,1594092,2014.0
207871,3,0,4.0, ,1594094,2014.0
207875,C,5,5.0, ,1594096,2014.0
207880,4,6,4.0,1,1594097,2014.0
207883,3,0,4.0,3,1594103,2014.0
207887,B,1,5.0,1,1594105,2014.0
207892,B,6,5.0,1,1594107,2014.0
207897,B,6,4.0,1,1594114,2014.0
207905,B,1,5.0,5,1594118,2014.0
207910,8,9,5.0, ,1594126,2014.0
207913,E,3,5.0,1,1594127,2014.0
207918,E,3,5.0, ,1594131,2014.0
207923,H,6,4.0,1,1594134,2014.0
207932,E,3,4.0, ,1594137,2014.0
207938,B,1,4.0,1,1594148,2014.0
207943,E,3,5.0,3,1594149,2014.0
207948,E,3,4.0,3,1594150,2014.0
207957,E,3,4.0,1,1594154,2014.0
207962,C,5,4.0, ,1594155,2014.0
207967,B,1,4.0,1,1594157,2014.0
207972,C,3,4.0, ,1594160,2014.0
207980,H,6,5.0,3,1594161,2014.0
207985,E,3,4.0,1,1594164,2014.0
207994,E,3,5.0,1,1594165,2014.0
207999,B,1,4.0,1,1594168,2014.0
208004,B,1,5.0,1,1594173,2014.0
208009,E,3,4.0, ,1594178,2014.0
208014,C,3,5.0, ,1594181,2014.0
208019,3,0,4.0, ,1594184,2014.0
208023,B,1,5.0,1,1594185,2014.0
208028,E,3,4.0, ,1594188,2014.0
208033,B,1,5.0,1,1594190,2014.0
208038,B,1,4.0,1,1594194,2014.0
208043,C,3,4.0,3,1594196,2014.0
208048,E,3,4.0, ,1594199,2014.0
208059,8,9,4.0,3,1594200,2014.0
208064,C,5,4.0, ,1594202,2014.0
208070,8,9,4.0, ,1594210,2014.0
208073,6,6,4.0,1,1594212,2014.0
208077,E,3,5.0, ,1594213,2014.0
208082,C,3,5.0, ,1594216,2014.0
208087,E,3,4.0, ,1594218,2014.0
208092,B,1,4.0,1,1594220,2014.0
208098,H,6,4.0, ,1594223,2014.0
208107,E,3,5.0,1,1594224,2014.0
208112,C,5,5.0, ,1594225,2014.0
208117,C,3,5.0, ,1594229,2014.0
208122,C,3,5.0, ,1594230,2014.0
208131,B,1,4.0,1,1594232,2014.0
208137,E,3,5.0,1,1594236,2014.0
208144,8,9,5.0, ,1594238,2014.0
208147,B,1,5.0,1,1594240,2014.0
208154,B,6,5.0, ,1594243,2014.0
208159,D,6,5.0,1,1594245,2014.0
208164,8,9,5.0, ,1594247,2014.0
208167,A,6,5.0, ,1594249,2014.0
208172,B,6,5.0,1,1594255,2014.0
208177,2,7,5.0, ,1594258,2014.0
208181,3,0,4.0, ,1594259,2014.0
208185,I,-,5.0, ,1594262,2014.0
208190,E,3,5.0, ,1594264,2014.0
208197,E,3,5.0, ,1594268,2014.0
208202,E,3,5.0,1,1594269,2014.0
208207,E,3,5.0, ,1594272,2014.0
208214,C,5,5.0, ,1594275,2014.0
208219,C,5,5.0, ,1594278,2014.0
208224,E,3,5.0,1,1594280,2014.0
208229,8,9,4.0,3,1594283,2014.0
208232,E,3,5.0, ,1594286,2014.0
208237,3,0,4.0,4,1594288,2014.0
208241,8,9,4.0,3,1594290,2014.0
208245,E,3,4.0, ,1594296,2014.0
208250,8,9,5.0, ,1594298,2014.0
208256,8,9,4.0, ,1594307,2014.0
208259,3,0,4.0,3,1594311,2014.0
208263,E,3,4.0,1,1594323,2014.0
208268,E,5,5.0, ,1594324,2014.0
208273,6,1,4.0,1,1594325,2014.0
208277,B,1,4.0,1,1594327,2014.0
208284,B,1,5.0,1,1594331,2014.0
208289,2,5,5.0, ,1594335,2014.0
208294,8,9,5.0,4,1594343,2014.0
208297,E,3,4.0, ,1594347,2014.0
208302,2,3,5.0, ,1594348,2014.0
208306,8,9,5.0,3,1594355,2014.0
208309,B,1,4.0,1,1594356,2014.0
208314,8,9,4.0, ,1594358,2014.0
208317,B,1,4.0,1,1594361,2014.0
208323,8,9,4.0, ,1594366,2014.0
208326,2,5,5.0, ,1594369,2014.0
208330,8,9,5.0, ,1594371,2014.0
208333,E,3,5.0, ,1594372,2014.0
208338,E,3,4.0,3,1594374,2014.0
208343,D,6,5.0,3,1594421,2014.0
208348,E,3,4.0,1,1594428,2014.0
208353,C,5,5.0,1,1594432,2014.0
208358,E,5,5.0, ,1594446,2014.0
208363,3,0,4.0, ,1594454,2014.0
208367,E,3,5.0, ,1594464,2014.0
208372,C,5,5.0,1,1594468,2014.0
208377,3,0,4.0,1,1594474,2014.0
208381,E,3,4.0,1,1594478,2014.0
208387,2,5,5.0, ,1594485,2014.0
208391,B,6,5.0, ,1594491,2014.0
208396,J,-,5.0,1,1594508,2014.0
208401,E,3,5.0, ,1594511,2014.0
208409,E,3,5.0,5,1594517,2014.0
208414,E,3,4.0,1,1594520,2014.0
208419,E,3,4.0, ,1594527,2014.0
208427,E,3,4.0,3,1594531,2014.0
208432,B,6,4.0,1,1594536,2014.0
208437,8,9,5.0, ,1594541,2014.0
208440,8,9,5.0, ,1594546,2014.0
208443,E,3,5.0, ,1594553,2014.0
208448,8,9,4.0, ,1594562,2014.0
208451,F,7,5.0, ,1594564,2014.0
208456,B,1,5.0,1,1594568,2014.0
208461,3,0,4.0,1,1594573,2014.0
208465,B,1,4.0,1,1594578,2014.0
208470,C,5,5.0, ,1594613,2014.0
208475,E,3,5.0, ,1594617,2014.0
208480,3,0,4.0,4,1594628,2014.0
208484,6,1,4.0,1,1594629,2014.0
208488,3,0,4.0,1,1594633,2014.0
208492,3,0,4.0, ,1594641,2014.0
208496,8,9,4.0, ,1594643,2014.0
208499,8,9,4.0, ,1594652,2014.0
208502,2,5,5.0, ,1594656,2014.0
208506,A,6,5.0,3,1594659,2014.0
208511,B,1,4.0,1,1594666,2014.0
208516,C,5,5.0, ,1594669,2014.0
208521,6,6,4.0,3,1594670,2014.0
208525,C,3,5.0, ,1594676,2014.0
208530,8,9,4.0, ,1594687,2014.0
208533,C,5,5.0, ,1594694,2014.0
208538,B,1,4.0,1,1594699,2014.0
208543,C,5,5.0, ,1594701,2014.0
208548,6,5,4.0, ,1594707,2014.0
208552,8,9,4.0,1,1594713,2014.0
208555,B,1,4.0,1,1594718,2014.0
208560,8,9,5.0,3,1594723,2014.0
208563,A,6,4.0,1,1594735,2014.0
208569,C,5,5.0, ,1594740,2014.0
208574,8,9,4.0, ,1594745,2014.0
208577,H,6,4.0,5,1594769,2014.0
208582,D,6,5.0,1,1594773,2014.0
208587,B,1,5.0,1,1594778,2014.0
208592,C,3,4.0, ,1594781,2014.0
208598,E,3,4.0,1,1594784,2014.0
208603,H,6,5.0,3,1594793,2014.0
208608,E,3,4.0,1,1594799,2014.0
208614,E,3,5.0, ,1594813,2014.0
208619,E,3,4.0, ,1594814,2014.0
208624,E,3,5.0, ,1594816,2014.0
208631,3,0,4.0,6,1594824,2014.0
208635,B,1,5.0,5,1594826,2014.0
208640,E,3,4.0,1,1594827,2014.0
208647,C,3,4.0, ,1594830,2014.0
208652,C,3,5.0, ,1594835,2014.0
208657,B,1,5.0,1,1594838,2014.0
208662,D,3,4.0, ,1594843,2014.0
208667,E,3,4.0,1,1594850,2014.0
208674,E,3,4.0,3,1594857,2014.0
208679,E,3,5.0, ,1594874,2014.0
208684,8,9,5.0, ,1594885,2014.0
208687,B,1,5.0,1,1594889,2014.0
208692,B,1,4.0,1,1594896,2014.0
208698,E,3,4.0, ,1594912,2014.0
208704,C,3,5.0, ,1594916,2014.0
208709,B,6,5.0,3,1594918,2014.0
208714,B,1,5.0,1,1594919,2014.0
208719,E,3,4.0,1,1594923,2014.0
208726,C,5,5.0, ,1594926,2014.0
208731,C,3,4.0, ,1594927,2014.0
208738,B,1,5.0,1,1594931,2014.0
208743,E,3,4.0, ,1594939,2014.0
208750,C,5,4.0,1,1594940,2014.0
208755,E,3,5.0, ,1594942,2014.0
208760,B,1,4.0,1,1594944,2014.0
208765,H,6,4.0,1,1594962,2014.0
208770,9,9,5.0, ,1594964,2014.0
208773,B,1,4.0,1,1594966,2014.0
208781,E,3,5.0, ,1594968,2014.0
208786,B,6,4.0,1,1594970,2014.0
208792,I,4,4.0,1,1594972,2014.0
208797,B,6,5.0,1,1594984,2014.0
208802,E,3,4.0, ,1594991,2014.0
208807,E,3,5.0,3,1594992,2014.0
208812,3,0,4.0,1,1594995,2014.0
208816,E,3,4.0, ,1594997,2014.0
208821,E,3,4.0, ,1595000,2014.0
208827,E,3,4.0,1,1595001,2014.0
208833,2,6,5.0,1,1595005,2014.0
208837,C,5,5.0, ,1595007,2014.0
208842,E,3,4.0, ,1595014,2014.0
208849,C,3,5.0, ,1595030,2014.0
208854,E,3,4.0, ,1595031,2014.0
208860,8,9,4.0, ,1595037,2014.0
208864,C,3,5.0, ,1595047,2014.0
208871,H,6,4.0,3,1595054,2014.0
208876,C,5,4.0, ,1595060,2014.0
208881,E,3,5.0,1,1595061,2014.0
208886,8,9,5.0, ,1595063,2014.0
208889,8,9,4.0, ,1595071,2014.0
208894,E,3,5.0,3,1595079,2014.0
208899,A,6,4.0,1,1595085,2014.0
208905,2,5,4.0,3,1595087,2014.0
208909,E,3,4.0, ,1595091,2014.0
208916,8,9,4.0,1,1595094,2014.0
208919,E,3,4.0, ,1595099,2014.0
208924,E,3,5.0,3,1595103,2014.0
208931,E,3,4.0,3,1595107,2014.0
208939,E,3,4.0, ,1595117,2014.0
208946,E,3,4.0, ,1595118,2014.0
208954,E,3,4.0, ,1595121,2014.0
208963,C,5,5.0, ,1595124,2014.0
208968,E,3,5.0, ,1595125,2014.0
208975,C,5,5.0, ,1595135,2014.0
208980,B,6,5.0,3,1595139,2014.0
208985,B,6,5.0,3,1595143,2014.0
208990,2,7,4.0, ,1595154,2014.0
208995,8,9,5.0, ,1595155,2014.0
208998,C,5,5.0, ,1595159,2014.0
209003,E,3,5.0, ,1595163,2014.0
209008,C,3,5.0, ,1595165,2014.0
209013,E,3,5.0,3,1595172,2014.0
209018,8,9,5.0, ,1595177,2014.0
209021,H,6,5.0,1,1595180,2014.0
209026,E,3,4.0,3,1595191,2014.0
209035,F,6,4.0, ,1595195,2014.0
209041,6,5,4.0, ,1595203,2014.0
209045,C,3,5.0, ,1595215,2014.0
209050,2,3,4.0, ,1595218,2014.0
209054,E,3,4.0,1,1595222,2014.0
209059,8,9,5.0, ,1595226,2014.0
209062,E,3,4.0, ,1595234,2014.0
209069,8,9,5.0,1,1595235,2014.0
209072,E,3,4.0, ,1595238,2014.0
209077,B,6,5.0, ,1595241,2014.0
209082,E,3,5.0, ,1595248,2014.0
209089,E,3,5.0, ,1595255,2014.0
209096,&,8,5.0,2,1595266,2014.0
209099,2,-,5.0,3,1595290,2014.0
209103,B,1,5.0,1,1595370,2014.0
209108,8,9,5.0, ,1595374,2014.0
209111,8,9,4.0, ,1595384,2014.0
209114,E,3,4.0, ,1595494,2014.0
209120,E,3,4.0,1,1595499,2014.0
209125,8,9,4.0, ,1595502,2014.0
209128,E,3,4.0,1,1595505,2014.0
209136,E,3,4.0, ,1595524,2014.0
209141,B,1,4.0,1,1595543,2014.0
209147,E,3,4.0, ,1595551,2014.0
209152,B,1,5.0,1,1595561,2014.0
209157,B,6,4.0,3,1595565,2014.0
209162,E,3,4.0, ,1595591,2014.0
209167,8,9,4.0, ,1595596,2014.0
209170,C,5,5.0, ,1595609,2014.0
209175,6,1,4.0,1,1595620,2014.0
209179,3,0,4.0, ,1595627,2014.0
209183,E,3,4.0,1,1595647,2014.0
209190,B,1,4.0,1,1595823,2014.0
209197,E,3,4.0,1,1595824,2014.0
209202,8,9,5.0, ,1595825,2014.0
209205,E,3,5.0,3,1595826,2014.0
209210,9,9,5.0, ,1595829,2014.0
209213,E,3,5.0, ,1595832,2014.0
209218,F,3,5.0,1,1595833,2014.0
209223,B,1,4.0,1,1595835,2014.0
209228,B,1,5.0,1,1595841,2014.0
209233,E,3,4.0, ,1595843,2014.0
209240,E,3,4.0, ,1595847,2014.0
209246,B,1,4.0,1,1595848,2014.0
209254,B,1,5.0,1,1595852,2014.0
209259,B,1,4.0,1,1595854,2014.0
209265,B,1,4.0,1,1595894,2014.0
209273,C,5,5.0, ,1595903,2014.0
209278,G,4,4.0, ,1595906,2014.0
209283,E,3,4.0,1,1595914,2014.0
209288,C,5,4.0, ,1595916,2014.0
209293,0,8,4.0, ,1595933,2014.0
209296,C,5,5.0, ,1595936,2014.0
209301,B,1,5.0,1,1595941,2014.0
209306,B,1,5.0,1,1595944,2014.0
209311,H,6,4.0,1,1595945,2014.0
209317,E,3,5.0, ,1595948,2014.0
209322,B,1,5.0,4,1595949,2014.0
209327,8,9,5.0, ,1595954,2014.0
209330,B,1,5.0,1,1595958,2014.0
209335,B,6,4.0,3,1595984,2014.0
209340,C,5,5.0, ,1595989,2014.0
209345,B,6,4.0,5,1596067,2014.0
209350,E,3,5.0,1,1596096,2014.0
209355,E,3,5.0, ,1596098,2014.0
209360,C,3,5.0, ,1596099,2014.0
209365,2,6,4.0,1,1596101,2014.0
209371,B,1,5.0,1,1596102,2014.0
209376,H,6,4.0,1,1596103,2014.0
209382,B,1,5.0,1,1596105,2014.0
209387,B,1,5.0,1,1596106,2014.0
209392,C,5,5.0, ,1596109,2014.0
209397,H,6,4.0,1,1596112,2014.0
209402,C,5,5.0, ,1596113,2014.0
209407,B,1,5.0,5,1596114,2014.0
209412,C,3,4.0, ,1596118,2014.0
209417,3,0,4.0,1,1596120,2014.0
209421,2,3,5.0, ,1596123,2014.0
209425,2,4,5.0, ,1596125,2014.0
209429,G,2,4.0, ,1596128,2014.0
209434,H,6,4.0,1,1596130,2014.0
209440,B,6,5.0,3,1596194,2014.0
209445,2,6,5.0,3,1596198,2014.0
209449,E,3,5.0, ,1596210,2014.0
209454,7,&,5.0, ,1596223,2014.0
209457,2,4,5.0,3,1596224,2014.0
209461,2,4,5.0, ,1596225,2014.0
209465,2,4,5.0, ,1596227,2014.0
209469,E,3,4.0, ,1596344,2014.0
209476,E,3,5.0, ,1596346,2014.0
209481,6,6,4.0, ,1596416,2014.0
209485,9,9,5.0, ,1596509,2014.0
209490,E,3,5.0, ,1596518,2014.0
209497,B,6,5.0,3,1596607,2014.0
209502,C,3,5.0, ,1596769,2014.0
209507,E,3,4.0, ,1596779,2014.0
209514,8,9,5.0,3,1596781,2014.0
209517,B,6,5.0,3,1597532,2014.0
209522,B,1,5.0,1,1597537,2014.0
209527,B,6,5.0,3,1597660,2014.0
209532,E,3,4.0, ,1597827,2014.0
209539,2,5,5.0, ,1598095,2014.0
209543,E,3,4.0, ,1598440,2014.0
209548,E,3,5.0, ,1598531,2014.0
209553,0,8,5.0, ,1599084,2014.0
209556,E,3,4.0,1,1599088,2014.0
209561,C,5,5.0, ,1600104,2014.0
209566,E,3,4.0,1,1600805,2014.0
209571,8,9,4.0,3,1600889,2014.0
209574,F,6,5.0,3,1600892,2014.0
209579,2,6,5.0,1,1600905,2014.0
209583,E,3,4.0,1,1600910,2014.0
209588,E,3,4.0, ,1600914,2014.0
209593,6,6,4.0,3,1600918,2014.0
209597,2,6,5.0,3,1600929,2014.0
209601,C,3,5.0, ,1600930,2014.0
209606,2,1,5.0, ,1600938,2014.0
209610,3,0,2.0,3,1592080,2015.0
209614,3,0,2.0, ,1592451,2015.0
209620,8,9,2.0, ,1593500,2015.0
209625,3,0,2.0,3,1600508,2015.0
209629,E,3,2.0, ,1600513,2015.0
209647,C,3,4.0, ,1600987,2015.0
209653,E,3,4.0,1,1600988,2015.0
209662,B,1,4.0,1,1600989,2015.0
209668,E,3,4.0,3,1600990,2015.0
209673,E,3,4.0,1,1600991,2015.0
209679,B,1,4.0,3,1600992,2015.0
209685,B,1,4.0,1,1600994,2015.0
209690,8,9,4.0, ,1600996,2015.0
209695,B,1,4.0,1,1600998,2015.0
209700,B,1,4.0,1,1600999,2015.0
209705,8,9,4.0, ,1601000,2015.0
209708,E,3,4.0,1,1601002,2015.0
209713,B,1,4.0,1,1601004,2015.0
209719,C,3,4.0, ,1601006,2015.0
209727,B,1,4.0,1,1601007,2015.0
209732,G,2,4.0, ,1601008,2015.0
209737,E,3,4.0, ,1601009,2015.0
209742,E,3,5.0, ,1601011,2015.0
209749,E,3,4.0,1,1601012,2015.0
209754,E,3,4.0,1,1601013,2015.0
209761,E,3,5.0,1,1601014,2015.0
209766,E,3,4.0, ,1601015,2015.0
209773,E,3,4.0, ,1601016,2015.0
209782,E,3,4.0, ,1601017,2015.0
209787,H,6,4.0,3,1601018,2015.0
209792,B,6,4.0,1,1601019,2015.0
209797,E,3,5.0, ,1601020,2015.0
209806,H,6,4.0,1,1601021,2015.0
209811,H,6,4.0,1,1601022,2015.0
209818,B,6,4.0, ,1601023,2015.0
209825,D,6,4.0,1,1601024,2015.0
209830,E,3,4.0,1,1601027,2015.0
209835,B,1,4.0,1,1601029,2015.0
209840,B,6,4.0,3,1601030,2015.0
209845,B,6,4.0, ,1601032,2015.0
209850,B,1,4.0,1,1601033,2015.0
209855,B,6,4.0, ,1601035,2015.0
209860,D,6,5.0,1,1601037,2015.0
209865,E,3,4.0, ,1601038,2015.0
209876,E,3,4.0,1,1601041,2015.0
209884,E,3,4.0,1,1601043,2015.0
209893,E,3,4.0, ,1601044,2015.0
209898,E,3,4.0,1,1601045,2015.0
209903,E,3,4.0,1,1601046,2015.0
209911,B,6,4.0, ,1601048,2015.0
209916,B,1,4.0,1,1601049,2015.0
209922,E,3,4.0, ,1601054,2015.0
209928,D,6,4.0,1,1601055,2015.0
209933,E,3,4.0, ,1601056,2015.0
209938,B,1,4.0,1,1601059,2015.0
209944,B,6,4.0, ,1601060,2015.0
209949,H,6,4.0,5,1601062,2015.0
209956,B,6,4.0,3,1601065,2015.0
209962,6,1,4.0,3,1601066,2015.0
209966,B,1,4.0,1,1601068,2015.0
209971,8,9,4.0, ,1601072,2015.0
209974,E,3,4.0, ,1601074,2015.0
209981,B,1,4.0,1,1601075,2015.0
209986,B,6,4.0,5,1601076,2015.0
209992,B,1,4.0,1,1601078,2015.0
209997,E,3,4.0, ,1601080,2015.0
210002,8,9,4.0,1,1601081,2015.0
210005,I,2,4.0,5,1601084,2015.0
210010,B,1,4.0,1,1601096,2015.0
210015,E,3,4.0,1,1601098,2015.0
210020,E,3,4.0,1,1601100,2015.0
210025,B,1,5.0,1,1601101,2015.0
210030,B,6,4.0,3,1601102,2015.0
210036,H,6,4.0, ,1601107,2015.0
210041,E,3,4.0, ,1601108,2015.0
210052,E,3,4.0,3,1601110,2015.0
210057,B,1,4.0,1,1601111,2015.0
210064,E,3,4.0, ,1601113,2015.0
210076,H,6,4.0,1,1601114,2015.0
210082,H,6,4.0, ,1601116,2015.0
210088,E,3,4.0,3,1601117,2015.0
210093,3,0,4.0,1,1601118,2015.0
210097,C,5,4.0, ,1601121,2015.0
210102,B,1,4.0,1,1601122,2015.0
210108,B,1,4.0,1,1601126,2015.0
210114,3,0,4.0,1,1601131,2015.0
210118,3,0,4.0, ,1601134,2015.0
210122,H,6,4.0,1,1601139,2015.0
210129,B,1,4.0,1,1601140,2015.0
210135,B,1,4.0,1,1601141,2015.0
210140,E,3,4.0, ,1601142,2015.0
210146,B,1,4.0,1,1601143,2015.0
210151,C,5,4.0, ,1601149,2015.0
210158,E,3,4.0, ,1601150,2015.0
210164,E,3,4.0,3,1601155,2015.0
210169,D,6,4.0, ,1601156,2015.0
210174,B,6,4.0,1,1601158,2015.0
210179,B,1,4.0,1,1601161,2015.0
210184,3,0,4.0,1,1601163,2015.0
210188,2,5,5.0,1,1601164,2015.0
210193,F,6,4.0,5,1601167,2015.0
210198,8,9,4.0, ,1601169,2015.0
210202,E,3,4.0, ,1601170,2015.0
210209,B,1,4.0,1,1601172,2015.0
210214,E,3,4.0, ,1601173,2015.0
210219,B,1,4.0,1,1601175,2015.0
210224,B,6,4.0,3,1601177,2015.0
210229,2,2,4.0,3,1601178,2015.0
210234,B,6,4.0,3,1601179,2015.0
210239,C,5,4.0, ,1601182,2015.0
210248,B,6,4.0,3,1601184,2015.0
210256,B,1,4.0,1,1601186,2015.0
210261,B,6,4.0,1,1601187,2015.0
210266,H,6,4.0,3,1601188,2015.0
210271,D,6,4.0,1,1601190,2015.0
210277,H,6,4.0,4,1601193,2015.0
210282,C,3,4.0,1,1601196,2015.0
210288,E,3,4.0, ,1601199,2015.0
210293,E,3,4.0, ,1601200,2015.0
210300,E,3,4.0, ,1601201,2015.0
210307,B,1,4.0,1,1601212,2015.0
210312,B,1,4.0,1,1601214,2015.0
210318,H,6,4.0,1,1601215,2015.0
210323,B,6,4.0,3,1601217,2015.0
210331,B,6,4.0,3,1601218,2015.0
210336,H,6,4.0,1,1601219,2015.0
210341,E,3,4.0,1,1601222,2015.0
210346,2,7,4.0, ,1601223,2015.0
210351,E,3,4.0, ,1601226,2015.0
210358,H,6,4.0,1,1601230,2015.0
210363,B,1,4.0,4,1601233,2015.0
210368,B,1,4.0,1,1601235,2015.0
210374,B,6,4.0, ,1601243,2015.0
210380,E,3,4.0, ,1601246,2015.0
210385,B,1,4.0,1,1601247,2015.0
210390,E,3,4.0,3,1601250,2015.0
210396,E,3,4.0,1,1601251,2015.0
210404,B,1,4.0,1,1601252,2015.0
210410,8,9,5.0, ,1601257,2015.0
210413,E,3,4.0,1,1601259,2015.0
210418,E,3,4.0, ,1601261,2015.0
210425,E,3,4.0,3,1601264,2015.0
210434,D,6,5.0,1,1601265,2015.0
210439,E,3,4.0,1,1601268,2015.0
210444,E,3,4.0, ,1601270,2015.0
210450,I,2,4.0, ,1601275,2015.0
210455,E,3,4.0, ,1601277,2015.0
210463,E,3,4.0,6,1601280,2015.0
210468,E,3,4.0, ,1601283,2015.0
210473,B,6,4.0,1,1601285,2015.0
210478,B,1,5.0,1,1601286,2015.0
210483,B,6,4.0, ,1601288,2015.0
210488,B,1,4.0,1,1601290,2015.0
210493,E,3,4.0,5,1601292,2015.0
210499,H,6,4.0,3,1601295,2015.0
210505,E,3,4.0, ,1601300,2015.0
210511,3,0,4.0,1,1601302,2015.0
210515,B,6,4.0,3,1601310,2015.0
210520,E,3,4.0,3,1601312,2015.0
210525,E,3,4.0, ,1601313,2015.0
210530,E,3,4.0,3,1601316,2015.0
210539,C,3,4.0, ,1601317,2015.0
210544,E,3,4.0, ,1601323,2015.0
210550,E,3,4.0,1,1601324,2015.0
210555,E,3,4.0,3,1601327,2015.0
210561,E,3,4.0, ,1601328,2015.0
210566,B,1,4.0,1,1601330,2015.0
210571,E,3,4.0,3,1601332,2015.0
210578,B,1,4.0,1,1601333,2015.0
210585,E,3,4.0, ,1601349,2015.0
210590,E,3,4.0, ,1601350,2015.0
210595,B,1,5.0,1,1601351,2015.0
210600,E,3,4.0,3,1601352,2015.0
210607,B,6,4.0, ,1601353,2015.0
210612,E,3,4.0, ,1601355,2015.0
210618,E,3,4.0,3,1601356,2015.0
210623,B,6,4.0, ,1601359,2015.0
210632,E,3,4.0, ,1601363,2015.0
210644,8,9,4.0, ,1601366,2015.0
210647,E,3,4.0, ,1601369,2015.0
210652,B,6,4.0, ,1601374,2015.0
210657,E,3,4.0, ,1601375,2015.0
210662,C,3,4.0, ,1601380,2015.0
210668,3,0,4.0,5,1601385,2015.0
210672,E,3,4.0,1,1601388,2015.0
210677,B,1,4.0,1,1601390,2015.0
210682,E,3,4.0,3,1601392,2015.0
210690,3,0,4.0, ,1601397,2015.0
210694,C,3,4.0,1,1601398,2015.0
210699,H,6,4.0, ,1601400,2015.0
210704,8,9,4.0,3,1601403,2015.0
210707,B,1,4.0,1,1601404,2015.0
210712,B,1,4.0,1,1601408,2015.0
210717,B,6,4.0, ,1601411,2015.0
210722,B,1,4.0,1,1601414,2015.0
210727,E,3,4.0,1,1601415,2015.0
210732,C,5,4.0, ,1601417,2015.0
210737,E,3,4.0, ,1601424,2015.0
210742,B,1,4.0,1,1601429,2015.0
210747,8,9,4.0,3,1601433,2015.0
210750,6,6,4.0,1,1601434,2015.0
210754,E,3,4.0, ,1601439,2015.0
210759,B,1,4.0,1,1601443,2015.0
210765,E,3,4.0, ,1601444,2015.0
210770,H,6,4.0,1,1601448,2015.0
210776,B,6,4.0,1,1601451,2015.0
210781,E,3,4.0,1,1601460,2015.0
210786,8,9,4.0,3,1601462,2015.0
210789,B,1,4.0,1,1601464,2015.0
210794,B,1,4.0,1,1601466,2015.0
210799,E,3,4.0,1,1601473,2015.0
210804,E,3,4.0, ,1601474,2015.0
210810,8,9,4.0, ,1601477,2015.0
210813,E,3,4.0,1,1601478,2015.0
210819,C,5,4.0, ,1601479,2015.0
210824,A,6,4.0,1,1601480,2015.0
210829,3,0,4.0,1,1601482,2015.0
210833,E,3,4.0,1,1601484,2015.0
210839,C,5,4.0, ,1601485,2015.0
210844,H,6,4.0, ,1601486,2015.0
210852,C,5,4.0, ,1601487,2015.0
210857,E,3,4.0, ,1601488,2015.0
210863,H,6,4.0,1,1601491,2015.0
210868,E,3,4.0, ,1601492,2015.0
210874,E,3,4.0, ,1601496,2015.0
210879,6,1,4.0,1,1601499,2015.0
210883,H,6,4.0,1,1601501,2015.0
210888,E,3,4.0,1,1601504,2015.0
210894,E,3,4.0,1,1601507,2015.0
210899,C,3,4.0,1,1601510,2015.0
210904,3,0,4.0,4,1601511,2015.0
210908,3,0,4.0,1,1601513,2015.0
210912,2,2,4.0,3,1601515,2015.0
210916,B,1,4.0,1,1601517,2015.0
210921,E,3,4.0, ,1601521,2015.0
210926,B,1,4.0, ,1601522,2015.0
210931,B,1,4.0,1,1601524,2015.0
210938,E,3,4.0,3,1601526,2015.0
210944,E,3,4.0,3,1601528,2015.0
210949,B,6,4.0, ,1601532,2015.0
210954,E,3,4.0, ,1601537,2015.0
210961,E,3,4.0, ,1601541,2015.0
210968,H,6,4.0,1,1601543,2015.0
210973,H,6,4.0,1,1601545,2015.0
210978,E,3,4.0,3,1601546,2015.0
210984,3,0,4.0,1,1601548,2015.0
210988,E,3,4.0, ,1601551,2015.0
210994,B,6,4.0, ,1601555,2015.0
210999,E,3,4.0, ,1601556,2015.0
211004,B,6,4.0, ,1601558,2015.0
211009,C,5,4.0, ,1601559,2015.0
211014,H,6,4.0, ,1601560,2015.0
